PERFORMANCE_PLAYER_ID,PERFORMANCE_ID,PERFORMANCE_DATETIME,SCORE,RATING,PLAYER_ID,PLAYER_NAME,PHONE_NUMBER,EMAIL,PREFERRED_INSTRUMENT_ID,INSTRUMENT_ID,INSTRUMENT_NAME,SONG_ID,SONG_NAME,ARTIST,RELEASE_YEAR,SONG_DIFFICULTY_RATING,SONG_FUN_RATING
583,146,2025-11-09 00:00:00.000,62195,7.3,13,Finn the Human,555-100-1013,finn@toonmail.com,2,2,Bass Guitar,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
584,146,2025-11-09 00:00:00.000,62195,7.3,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,3,Vocals,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
585,147,2025-08-05 00:00:00.000,26583,4.5,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,1,Electric Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
586,147,2025-08-05 00:00:00.000,26583,4.5,13,Finn the Human,555-100-1013,finn@toonmail.com,2,4,Drums,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
587,147,2025-08-05 00:00:00.000,26583,4.5,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,2,Bass Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
588,147,2025-08-05 00:00:00.000,26583,4.5,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,3,Vocals,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
589,148,2025-05-07 00:00:00.000,10311,1.1,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,1,Electric Guitar,3,Hotel California,Eagles,1977,7.8,8.5
590,148,2025-05-07 00:00:00.000,10311,1.1,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,4,Drums,3,Hotel California,Eagles,1977,7.8,8.5
591,148,2025-05-07 00:00:00.000,10311,1.1,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,2,Bass Guitar,3,Hotel California,Eagles,1977,7.8,8.5
592,148,2025-05-07 00:00:00.000,10311,1.1,10,Jerry Mouse,555-100-1010,jerry.mouse@toonmail.com,4,3,Vocals,3,Hotel California,Eagles,1977,7.8,8.5
593,149,2026-02-11 00:00:00.000,75096,5.2,11,Dexter,555-100-1011,dexter@toonmail.com,1,1,Electric Guitar,19,We Will Rock You,Queen,1977,3.0,9.0
594,149,2026-02-11 00:00:00.000,75096,5.2,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,4,Drums,19,We Will Rock You,Queen,1977,3.0,9.0
595,149,2026-02-11 00:00:00.000,75096,5.2,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,2,Bass Guitar,19,We Will Rock You,Queen,1977,3.0,9.0
596,149,2026-02-11 00:00:00.000,75096,5.2,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,3,Vocals,19,We Will Rock You,Queen,1977,3.0,9.0
597,150,2026-02-17 00:00:00.000,37559,1.9,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,1,Electric Guitar,19,We Will Rock You,Queen,1977,3.0,9.0
598,150,2026-02-17 00:00:00.000,37559,1.9,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,4,Drums,19,We Will Rock You,Queen,1977,3.0,9.0
599,150,2026-02-17 00:00:00.000,37559,1.9,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,2,Bass Guitar,19,We Will Rock You,Queen,1977,3.0,9.0
600,150,2026-02-17 00:00:00.000,37559,1.9,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,3,Vocals,19,We Will Rock You,Queen,1977,3.0,9.0
601,151,2025-10-13 00:00:00.000,94311,5.6,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,1,Electric Guitar,3,Hotel California,Eagles,1977,7.8,8.5
602,151,2025-10-13 00:00:00.000,94311,5.6,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,4,Drums,3,Hotel California,Eagles,1977,7.8,8.5
603,151,2025-10-13 00:00:00.000,94311,5.6,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,2,Bass Guitar,3,Hotel California,Eagles,1977,7.8,8.5
604,151,2025-10-13 00:00:00.000,94311,5.6,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,3,Vocals,3,Hotel California,Eagles,1977,7.8,8.5
605,152,2026-02-05 00:00:00.000,41705,7.7,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,1,Electric Guitar,2,Bohemian Rhapsody,Queen,1975,9.2,9.8
606,152,2026-02-05 00:00:00.000,41705,7.7,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,4,Drums,2,Bohemian Rhapsody,Queen,1975,9.2,9.8
607,152,2026-02-05 00:00:00.000,41705,7.7,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,2,Bass Guitar,2,Bohemian Rhapsody,Queen,1975,9.2,9.8
608,152,2026-02-05 00:00:00.000,41705,7.7,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,3,Vocals,2,Bohemian Rhapsody,Queen,1975,9.2,9.8
609,153,2026-04-14 00:00:00.000,58885,3.6,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,1,Electric Guitar,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
610,153,2026-04-14 00:00:00.000,58885,3.6,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,4,Drums,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
611,153,2026-04-14 00:00:00.000,58885,3.6,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,2,Bass Guitar,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
612,153,2026-04-14 00:00:00.000,58885,3.6,19,Popeye,555-100-1019,popeye@toonmail.com,1,3,Vocals,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
613,154,2025-12-01 00:00:00.000,69546,5.5,11,Dexter,555-100-1011,dexter@toonmail.com,1,1,Electric Guitar,19,We Will Rock You,Queen,1977,3.0,9.0
614,154,2025-12-01 00:00:00.000,69546,5.5,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,4,Drums,19,We Will Rock You,Queen,1977,3.0,9.0
615,154,2025-12-01 00:00:00.000,69546,5.5,13,Finn the Human,555-100-1013,finn@toonmail.com,2,2,Bass Guitar,19,We Will Rock You,Queen,1977,3.0,9.0
616,154,2025-12-01 00:00:00.000,69546,5.5,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,3,Vocals,19,We Will Rock You,Queen,1977,3.0,9.0
617,155,2026-04-11 00:00:00.000,58739,2.7,20,Garfield,555-100-1020,garfield@toonmail.com,3,1,Electric Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
618,155,2026-04-11 00:00:00.000,58739,2.7,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,4,Drums,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
619,155,2026-04-11 00:00:00.000,58739,2.7,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,2,Bass Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
620,155,2026-04-11 00:00:00.000,58739,2.7,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,3,Vocals,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
621,156,2025-06-10 00:00:00.000,27495,8.0,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,1,Electric Guitar,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
622,156,2025-06-10 00:00:00.000,27495,8.0,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,4,Drums,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
623,156,2025-06-10 00:00:00.000,27495,8.0,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,2,Bass Guitar,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
624,156,2025-06-10 00:00:00.000,27495,8.0,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,3,Vocals,18,Livin' on a Prayer,Bon Jovi,1986,5.5,9.3
625,157,2025-10-14 00:00:00.000,26239,3.7,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,1,Electric Guitar,12,Thunderstruck,AC/DC,1990,8.0,9.5
626,157,2025-10-14 00:00:00.000,26239,3.7,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,4,Drums,12,Thunderstruck,AC/DC,1990,8.0,9.5
627,157,2025-10-14 00:00:00.000,26239,3.7,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,2,Bass Guitar,12,Thunderstruck,AC/DC,1990,8.0,9.5
628,157,2025-10-14 00:00:00.000,26239,3.7,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,3,Vocals,12,Thunderstruck,AC/DC,1990,8.0,9.5
629,158,2025-12-24 00:00:00.000,81996,8.7,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,1,Electric Guitar,3,Hotel California,Eagles,1977,7.8,8.5
630,158,2025-12-24 00:00:00.000,81996,8.7,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,4,Drums,3,Hotel California,Eagles,1977,7.8,8.5
631,158,2025-12-24 00:00:00.000,81996,8.7,13,Finn the Human,555-100-1013,finn@toonmail.com,2,2,Bass Guitar,3,Hotel California,Eagles,1977,7.8,8.5
632,158,2025-12-24 00:00:00.000,81996,8.7,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,3,Vocals,3,Hotel California,Eagles,1977,7.8,8.5
633,159,2025-12-20 00:00:00.000,86484,3.3,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,1,Electric Guitar,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
634,159,2025-12-20 00:00:00.000,86484,3.3,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,4,Drums,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
635,159,2025-12-20 00:00:00.000,86484,3.3,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,2,Bass Guitar,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
636,159,2025-12-20 00:00:00.000,86484,3.3,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,3,Vocals,1,Stairway to Heaven,Led Zeppelin,1971,8.5,9.0
637,160,2026-03-02 00:00:00.000,5916,0.5,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,1,Electric Guitar,19,We Will Rock You,Queen,1977,3.0,9.0
638,160,2026-03-02 00:00:00.000,5916,0.5,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,4,Drums,19,We Will Rock You,Queen,1977,3.0,9.0
639,160,2026-03-02 00:00:00.000,5916,0.5,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,2,Bass Guitar,19,We Will Rock You,Queen,1977,3.0,9.0
640,160,2026-03-02 00:00:00.000,5916,0.5,11,Dexter,555-100-1011,dexter@toonmail.com,1,3,Vocals,19,We Will Rock You,Queen,1977,3.0,9.0
641,161,2025-05-09 00:00:00.000,89103,4.0,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,1,Electric Guitar,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
642,161,2025-05-09 00:00:00.000,89103,4.0,19,Popeye,555-100-1019,popeye@toonmail.com,1,4,Drums,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
643,161,2025-05-09 00:00:00.000,89103,4.0,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,2,Bass Guitar,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
644,161,2025-05-09 00:00:00.000,89103,4.0,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,3,Vocals,7,Free Bird,Lynyrd Skynyrd,1973,8.8,9.0
645,162,2025-04-20 00:00:00.000,30428,9.8,19,Popeye,555-100-1019,popeye@toonmail.com,1,1,Electric Guitar,13,Barracuda,Heart,1977,7.2,8.4
646,162,2025-04-20 00:00:00.000,30428,9.8,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,4,Drums,13,Barracuda,Heart,1977,7.2,8.4
647,162,2025-04-20 00:00:00.000,30428,9.8,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,2,Bass Guitar,13,Barracuda,Heart,1977,7.2,8.4
648,162,2025-04-20 00:00:00.000,30428,9.8,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,3,Vocals,13,Barracuda,Heart,1977,7.2,8.4
649,163,2025-09-28 00:00:00.000,13834,7.2,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,1,Electric Guitar,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
650,163,2025-09-28 00:00:00.000,13834,7.2,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,4,Drums,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
651,163,2025-09-28 00:00:00.000,13834,7.2,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,2,Bass Guitar,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
652,163,2025-09-28 00:00:00.000,13834,7.2,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,3,Vocals,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
653,164,2026-03-08 00:00:00.000,98443,0.3,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,1,Electric Guitar,9,Born to Run,Bruce Springsteen,1975,6.8,8.7
654,164,2026-03-08 00:00:00.000,98443,0.3,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,4,Drums,9,Born to Run,Bruce Springsteen,1975,6.8,8.7
655,164,2026-03-08 00:00:00.000,98443,0.3,19,Popeye,555-100-1019,popeye@toonmail.com,1,2,Bass Guitar,9,Born to Run,Bruce Springsteen,1975,6.8,8.7
656,164,2026-03-08 00:00:00.000,98443,0.3,13,Finn the Human,555-100-1013,finn@toonmail.com,2,3,Vocals,9,Born to Run,Bruce Springsteen,1975,6.8,8.7
657,165,2026-03-04 00:00:00.000,41867,10.0,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,1,Electric Guitar,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
658,165,2026-03-04 00:00:00.000,41867,10.0,20,Garfield,555-100-1020,garfield@toonmail.com,3,4,Drums,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
659,165,2026-03-04 00:00:00.000,41867,10.0,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,2,Bass Guitar,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
660,165,2026-03-04 00:00:00.000,41867,10.0,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,3,Vocals,6,Smoke on the Water,Deep Purple,1972,4.5,7.5
661,166,2025-08-04 00:00:00.000,72622,9.8,14,Jake the Dog,555-100-1014,jake@toonmail.com,4,1,Electric Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
662,166,2025-08-04 00:00:00.000,72622,9.8,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,4,Drums,11,Dream On,Aerosmith,1973,7.0,8.6
663,166,2025-08-04 00:00:00.000,72622,9.8,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,2,Bass Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
664,166,2025-08-04 00:00:00.000,72622,9.8,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,3,Vocals,11,Dream On,Aerosmith,1973,7.0,8.6
665,167,2026-01-20 00:00:00.000,40640,1.7,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,1,Electric Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
666,167,2026-01-20 00:00:00.000,40640,1.7,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,4,Drums,20,Highway to Hell,AC/DC,1979,5.8,8.9
667,167,2026-01-20 00:00:00.000,40640,1.7,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,2,Bass Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
668,167,2026-01-20 00:00:00.000,40640,1.7,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,3,Vocals,20,Highway to Hell,AC/DC,1979,5.8,8.9
669,168,2025-06-14 00:00:00.000,99668,4.4,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,1,Electric Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
670,168,2025-06-14 00:00:00.000,99668,4.4,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,4,Drums,11,Dream On,Aerosmith,1973,7.0,8.6
671,168,2025-06-14 00:00:00.000,99668,4.4,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,2,Bass Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
672,168,2025-06-14 00:00:00.000,99668,4.4,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,3,Vocals,11,Dream On,Aerosmith,1973,7.0,8.6
673,169,2025-08-05 00:00:00.000,48447,3.7,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,1,Electric Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
674,169,2025-08-05 00:00:00.000,48447,3.7,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,4,Drums,20,Highway to Hell,AC/DC,1979,5.8,8.9
675,169,2025-08-05 00:00:00.000,48447,3.7,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,2,Bass Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
676,169,2025-08-05 00:00:00.000,48447,3.7,11,Dexter,555-100-1011,dexter@toonmail.com,1,3,Vocals,20,Highway to Hell,AC/DC,1979,5.8,8.9
677,170,2025-06-23 00:00:00.000,75534,9.4,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,1,Electric Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
678,170,2025-06-23 00:00:00.000,75534,9.4,16,Homer Simpson,555-100-1016,homer.simpson@toonmail.com,3,4,Drums,20,Highway to Hell,AC/DC,1979,5.8,8.9
679,170,2025-06-23 00:00:00.000,75534,9.4,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,2,Bass Guitar,20,Highway to Hell,AC/DC,1979,5.8,8.9
680,170,2025-06-23 00:00:00.000,75534,9.4,11,Dexter,555-100-1011,dexter@toonmail.com,1,3,Vocals,20,Highway to Hell,AC/DC,1979,5.8,8.9
681,171,2026-01-05 00:00:00.000,69889,2.7,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,1,Electric Guitar,17,Don't Stop Believin',Journey,1981,5.0,9.5
682,171,2026-01-05 00:00:00.000,69889,2.7,15,Bart Simpson,555-100-1015,bart.simpson@toonmail.com,1,4,Drums,17,Don't Stop Believin',Journey,1981,5.0,9.5
683,171,2026-01-05 00:00:00.000,69889,2.7,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,2,Bass Guitar,17,Don't Stop Believin',Journey,1981,5.0,9.5
684,171,2026-01-05 00:00:00.000,69889,2.7,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,3,Vocals,17,Don't Stop Believin',Journey,1981,5.0,9.5
685,172,2026-03-09 00:00:00.000,81716,1.7,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,1,Electric Guitar,5,Back in Black,AC/DC,1980,6.0,8.8
686,172,2026-03-09 00:00:00.000,81716,1.7,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,4,Drums,5,Back in Black,AC/DC,1980,6.0,8.8
687,172,2026-03-09 00:00:00.000,81716,1.7,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,2,Bass Guitar,5,Back in Black,AC/DC,1980,6.0,8.8
688,172,2026-03-09 00:00:00.000,81716,1.7,18,George Jetson,555-100-1018,george.jetson@toonmail.com,2,3,Vocals,5,Back in Black,AC/DC,1980,6.0,8.8
689,173,2025-09-16 00:00:00.000,99449,5.2,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,1,Electric Guitar,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
690,173,2025-09-16 00:00:00.000,99449,5.2,19,Popeye,555-100-1019,popeye@toonmail.com,1,4,Drums,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
691,173,2025-09-16 00:00:00.000,99449,5.2,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,2,Bass Guitar,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
692,173,2025-09-16 00:00:00.000,99449,5.2,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,3,Vocals,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
693,174,2025-06-03 00:00:00.000,9090,7.6,11,Dexter,555-100-1011,dexter@toonmail.com,1,1,Electric Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
694,174,2025-06-03 00:00:00.000,9090,7.6,19,Popeye,555-100-1019,popeye@toonmail.com,1,4,Drums,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
695,174,2025-06-03 00:00:00.000,9090,7.6,11,Dexter,555-100-1011,dexter@toonmail.com,1,2,Bass Guitar,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
696,174,2025-06-03 00:00:00.000,9090,7.6,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,3,Vocals,8,Paint It Black,The Rolling Stones,1966,6.5,8.0
697,175,2025-10-27 00:00:00.000,51148,6.3,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,1,Electric Guitar,5,Back in Black,AC/DC,1980,6.0,8.8
698,175,2025-10-27 00:00:00.000,51148,6.3,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,4,Drums,5,Back in Black,AC/DC,1980,6.0,8.8
699,175,2025-10-27 00:00:00.000,51148,6.3,5,SpongeBob SquarePants,555-100-1005,spongebob@toonmail.com,1,2,Bass Guitar,5,Back in Black,AC/DC,1980,6.0,8.8
700,175,2025-10-27 00:00:00.000,51148,6.3,4,Donald Duck,555-100-1004,donald.duck@toonmail.com,4,3,Vocals,5,Back in Black,AC/DC,1980,6.0,8.8
701,176,2025-07-08 00:00:00.000,65282,7.8,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,1,Electric Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
702,176,2025-07-08 00:00:00.000,65282,7.8,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,4,Drums,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
703,176,2025-07-08 00:00:00.000,65282,7.8,2,Daffy Duck,555-100-1002,daffy.duck@toonmail.com,2,2,Bass Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
704,176,2025-07-08 00:00:00.000,65282,7.8,19,Popeye,555-100-1019,popeye@toonmail.com,1,3,Vocals,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
705,177,2025-07-14 00:00:00.000,97649,3.1,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,1,Electric Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
706,177,2025-07-14 00:00:00.000,97649,3.1,20,Garfield,555-100-1020,garfield@toonmail.com,3,4,Drums,16,Kashmir,Led Zeppelin,1975,7.0,8.8
707,177,2025-07-14 00:00:00.000,97649,3.1,9,Tom Cat,555-100-1009,tom.cat@toonmail.com,1,2,Bass Guitar,16,Kashmir,Led Zeppelin,1975,7.0,8.8
708,177,2025-07-14 00:00:00.000,97649,3.1,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,3,Vocals,16,Kashmir,Led Zeppelin,1975,7.0,8.8
709,178,2025-08-15 00:00:00.000,75849,8.6,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,1,Electric Guitar,10,Paranoid,Black Sabbath,1970,5.5,8.3
710,178,2025-08-15 00:00:00.000,75849,8.6,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,4,Drums,10,Paranoid,Black Sabbath,1970,5.5,8.3
711,178,2025-08-15 00:00:00.000,75849,8.6,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,2,Bass Guitar,10,Paranoid,Black Sabbath,1970,5.5,8.3
712,178,2025-08-15 00:00:00.000,75849,8.6,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,3,Vocals,10,Paranoid,Black Sabbath,1970,5.5,8.3
713,179,2025-06-22 00:00:00.000,63634,8.4,20,Garfield,555-100-1020,garfield@toonmail.com,3,1,Electric Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
714,179,2025-06-22 00:00:00.000,63634,8.4,6,Patrick Star,555-100-1006,patrick.star@toonmail.com,4,4,Drums,11,Dream On,Aerosmith,1973,7.0,8.6
715,179,2025-06-22 00:00:00.000,63634,8.4,19,Popeye,555-100-1019,popeye@toonmail.com,1,2,Bass Guitar,11,Dream On,Aerosmith,1973,7.0,8.6
716,179,2025-06-22 00:00:00.000,63634,8.4,11,Dexter,555-100-1011,dexter@toonmail.com,1,3,Vocals,11,Dream On,Aerosmith,1973,7.0,8.6
717,180,2025-05-12 00:00:00.000,76600,8.2,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,1,Electric Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
718,180,2025-05-12 00:00:00.000,76600,8.2,12,Johnny Bravo,555-100-1012,johnny.bravo@toonmail.com,3,4,Drums,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
719,180,2025-05-12 00:00:00.000,76600,8.2,20,Garfield,555-100-1020,garfield@toonmail.com,3,2,Bass Guitar,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
720,180,2025-05-12 00:00:00.000,76600,8.2,1,Bugs Bunny,555-100-1001,bugs.bunny@toonmail.com,1,3,Vocals,14,Won't Get Fooled Again,The Who,1971,7.8,8.9
721,181,2025-05-23 00:00:00.000,63235,6.9,7,Scooby Doo,555-100-1007,scooby.doo@toonmail.com,3,1,Electric Guitar,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
722,181,2025-05-23 00:00:00.000,63235,6.9,17,Fred Flintstone,555-100-1017,fred.flintstone@toonmail.com,4,4,Drums,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
723,181,2025-05-23 00:00:00.000,63235,6.9,11,Dexter,555-100-1011,dexter@toonmail.com,1,2,Bass Guitar,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
724,181,2025-05-23 00:00:00.000,63235,6.9,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,3,Vocals,4,Sweet Child O Mine,Guns N Roses,1987,7.5,9.2
725,182,2026-02-25 00:00:00.000,53870,7.2,13,Finn the Human,555-100-1013,finn@toonmail.com,2,1,Electric Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
726,182,2026-02-25 00:00:00.000,53870,7.2,8,Shaggy Rogers,555-100-1008,shaggy.rogers@toonmail.com,2,4,Drums,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
727,182,2026-02-25 00:00:00.000,53870,7.2,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,2,Bass Guitar,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
728,182,2026-02-25 00:00:00.000,53870,7.2,3,Mickey Mouse,555-100-1003,mickey.mouse@toonmail.com,3,3,Vocals,15,Crazy Train,Ozzy Osbourne,1980,8.3,9.1
